,Msg_Index,frame_time,frame_time_relative,This_Node,Nbr_Node,Next_Hop,TTL,AODV_Msg,Source_Node,Destination_Node,Hop_Count,Source_Seq_Num,Dest_Seq_Num,Broadcast_ID,This_Node_Is_Dest,This_Node_Is_Orig,Hello,Nbr_Is_Orig,Nbr_Is_Dest,RREQ_Msg_Idx,RREP_Resp_Time,RREP_Resp_Time_Per_Hop,Hop_Cnt_Over_1,Dest_Seq_Num_Increment,Orig_Seq_Num_Increment,Tagged_For_Del
3357,9108,163.681287,163.660983,10.1.1.40,10.1.1.27,10.1.1.255,2,RREQ,10.1.1.15,10.1.1.2,2,32,2,32,No,No,,False,,,,,,,,
3358,9109,163.681613,163.661309,10.1.1.40,10.1.1.29,10.1.1.255,2,RREQ,10.1.1.15,10.1.1.2,2,32,1,32,No,No,,False,,,,,,,,
3359,9110,163.683287,163.662983,10.1.1.40,10.1.1.4,10.1.1.255,2,RREQ,10.1.1.15,10.1.1.2,2,32,1,32,No,No,,False,,,,,,,,
3360,9111,163.686473,163.666169,10.1.1.40,10.1.1.21,10.1.1.255,2,RREQ,10.1.1.15,10.1.1.2,2,32,1,32,No,No,,False,,,,,,,,
3361,9112,163.688287,163.667983,10.1.1.40,10.1.1.19,10.1.1.255,2,RREQ,10.1.1.15,10.1.1.2,2,32,1,32,No,No,,False,,,,,,,,
3362,9117,163.692924,163.67262,10.1.1.40,10.1.1.16,10.1.1.2,1,RREP,10.1.1.2,10.1.1.15,2,,32,,No,No,False,,False,3252,0.7050759999999912,0.2350253333333304,True,1,,
3363,9121,163.745675,163.725371,10.1.1.40,10.1.1.15,10.1.1.255,9,RREQ,10.1.1.15,10.1.1.5,0,33,2,33,No,No,,True,,3610,,,,,,
3364,9122,163.745979,163.725675,10.1.1.40,10.1.1.17,10.1.1.19,5,RREP,10.1.1.5,10.1.1.15,1,,33,,No,No,False,,False,,,,False,,,No matching RREQ
3365,9123,163.746605,163.726301,10.1.1.40,10.1.1.49,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,6,,2,,No,No,False,,False,3363,0.0009300000000109776,0.00013285714285871109,True,0,,
3366,9127,163.747751,163.727447,10.1.1.40,10.1.1.49,10.1.1.17,6,RREP,10.1.1.5,10.1.1.15,1,,33,,No,No,False,,False,,,,False,,,No matching RREQ
3367,9131,163.749178,163.728874,10.1.1.40,10.1.1.17,10.1.1.19,5,RREP,10.1.1.5,10.1.1.15,1,,33,,No,No,False,,False,,,,False,,,No matching RREQ
3368,9132,163.749587,163.729283,10.1.1.40,10.1.1.16,10.1.1.255,8,RREQ,10.1.1.15,10.1.1.5,1,33,2,33,No,No,,False,,,,,,,,
3369,9133,163.749893,163.729589,10.1.1.40,10.1.1.4,10.1.1.255,7,RREQ,10.1.1.15,10.1.1.5,2,33,2,33,No,No,,False,,,,,,,,
3370,9134,163.750197,163.729893,10.1.1.40,10.1.1.19,10.1.1.4,3,RREP,10.1.1.15,10.1.1.5,4,,2,,No,No,False,,False,3363,0.004522000000008575,0.000904400000001715,True,0,,
3371,9136,163.750937,163.730633,10.1.1.40,10.1.1.2,10.1.1.255,8,RREQ,10.1.1.15,10.1.1.5,1,33,2,33,No,No,,False,,,,,,,,
3372,9137,163.75155,163.731246,10.1.1.40,10.1.1.41,10.1.1.255,8,RREQ,10.1.1.15,10.1.1.5,1,33,2,33,No,No,,False,,,,,,,,
3373,9138,163.752506,163.732202,10.1.1.40,10.1.1.9,10.1.1.255,5,RREQ,10.1.1.15,10.1.1.5,4,33,2,33,No,No,,False,,,,,,,,
3374,9139,163.75309,163.732786,10.1.1.40,10.1.1.17,10.1.1.19,5,RREP,10.1.1.5,10.1.1.15,1,,33,,No,No,False,,False,,,,False,,,No matching RREQ
3375,9142,163.755525,163.735221,10.1.1.40,10.1.1.17,10.1.1.19,5,RREP,10.1.1.5,10.1.1.15,2,,33,,No,No,False,,False,,,,True,,,No matching RREQ
3376,9148,163.757774,163.73747,10.1.1.40,10.1.1.17,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,5,,2,,No,No,False,,False,3363,0.0120990000000063,0.00201650000000105,True,0,,
3377,9149,163.759506,163.739202,10.1.1.40,10.1.1.27,10.1.1.255,5,RREQ,10.1.1.15,10.1.1.5,4,33,2,33,No,No,,False,,,,,,,,
3378,9150,163.76001,163.739706,10.1.1.40,10.1.1.17,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,5,,2,,No,No,False,,False,3363,0.014335000000016862,0.002389166666669477,True,0,,
3379,9153,163.777357,163.757053,10.1.1.40,10.1.1.9,10.1.1.10,4,RREP,10.1.1.15,10.1.1.5,6,,2,,No,No,False,,False,3363,0.03168200000001775,0.004526000000002536,True,0,,
3380,9159,163.78303,163.762726,10.1.1.40,10.1.1.9,10.1.1.10,4,RREP,10.1.1.15,10.1.1.5,5,,2,,No,No,False,,False,3363,0.03735499999999092,0.0062258333333318205,True,0,,
3381,9161,163.786914,163.76661,10.1.1.40,10.1.1.10,10.1.1.4,3,RREP,10.1.1.15,10.1.1.5,7,,2,,No,No,False,,False,3363,0.041238999999990256,0.005154874999998782,True,0,,
3382,9166,163.791341,163.771037,10.1.1.40,10.1.1.9,10.1.1.10,4,RREP,10.1.1.15,10.1.1.5,6,,2,,No,No,False,,False,3363,0.04566600000001131,0.006523714285715901,True,0,,
3383,9168,163.791858,163.771554,10.1.1.40,10.1.1.10,10.1.1.4,3,RREP,10.1.1.15,10.1.1.5,7,,2,,No,No,False,,False,3363,0.04618300000001341,0.005772875000001676,True,0,,
3384,9194,163.99527,163.974966,10.1.1.40,10.1.1.29,10.1.1.27,7,RREP,10.1.1.15,10.1.1.2,2,,1,,No,No,False,,False,3346,0.32274799999999004,0.10758266666666334,True,0,,
3385,9196,163.996048,163.975744,10.1.1.40,10.1.1.27,10.1.1.10,6,RREP,10.1.1.15,10.1.1.2,3,,1,,No,No,False,,False,3346,0.3235259999999869,0.08088149999999672,True,0,,
3386,9198,163.996565,163.976261,10.1.1.40,10.1.1.10,10.1.1.4,5,RREP,10.1.1.15,10.1.1.2,4,,1,,No,No,False,,False,3346,0.324042999999989,0.0648085999999978,True,0,,
3387,9202,164.058177,164.037873,10.1.1.40,10.1.1.17,10.1.1.255,1,RERR,,10.1.1.18,3,,16,,No,No,,,,,,,,,,
3388,9206,164.070985,164.050681,10.1.1.40,10.1.1.4,10.1.1.16,2,RREP,10.1.1.15,10.1.1.5,5,,2,,No,No,False,,False,3363,0.32531000000000176,0.054218333333333625,True,0,,
3389,9208,164.071542,164.051238,10.1.1.40,10.1.1.16,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,6,,2,,No,No,False,,False,3363,0.32586700000001656,0.04655242857143094,True,0,,
3390,9210,164.07246,164.052156,10.1.1.40,10.1.1.4,10.1.1.16,2,RREP,10.1.1.15,10.1.1.5,8,,2,,No,No,False,,False,3363,0.326785000000001,0.036309444444444554,True,0,,
3391,9212,164.072977,164.052673,10.1.1.40,10.1.1.16,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,9,,2,,No,No,False,,False,3363,0.3273020000000031,0.032730200000000306,True,0,,
3392,9214,164.073874,164.05357,10.1.1.40,10.1.1.4,10.1.1.16,2,RREP,10.1.1.15,10.1.1.5,7,,2,,No,No,False,,False,3363,0.3281990000000121,0.041024875000001515,True,0,,
3393,9216,164.074392,164.054088,10.1.1.40,10.1.1.16,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,8,,2,,No,No,False,,False,3363,0.3287170000000117,0.03652411111111241,True,0,,
3394,9263,164.673826,164.653522,10.1.1.40,10.1.1.17,10.1.1.255,1,RREP,10.1.1.17,10.1.1.17,0,,48,,No,No,True,,,,,,,,,
3395,9264,164.67652,164.656216,10.1.1.40,10.1.1.24,10.1.1.15,1,RERR,,10.1.1.17,2,,0,,No,No,,,,,,,,,,
3396,9266,164.681826,164.661522,10.1.1.40,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
3397,9267,164.682285,164.661981,10.1.1.40,10.1.1.19,10.1.1.255,1,RREP,10.1.1.19,10.1.1.19,0,,26,,No,No,True,,,,,,,,,
3398,9269,164.685954,164.66565,10.1.1.40,10.1.1.4,10.1.1.10,1,RERR,,10.1.1.48,2,,1,,No,No,,,,,,,,,,
3399,9272,164.68759,164.667286,10.1.1.40,10.1.1.24,10.1.1.29,1,RERR,,10.1.1.9,2,,7,,No,No,,,,,,,,,,
3400,9274,164.689595,164.669291,10.1.1.40,10.1.1.2,10.1.1.11,1,RERR,,10.1.1.9,3,,7,,No,No,,,,,,,,,,
3401,9280,164.720993,164.700689,10.1.1.40,10.1.1.9,10.1.1.255,1,RERR,,10.1.1.6,2,,1,,No,No,,,,,,,,,,
3402,9281,164.721043,164.700739,10.1.1.40,10.1.1.41,10.1.1.16,1,RERR,,10.1.1.6,1,,1,,No,No,,,,,,,,,,
3403,9283,164.723291,164.702987,10.1.1.40,10.1.1.21,10.1.1.16,1,RERR,,10.1.1.6,1,,1,,No,No,,,,,,,,,,
3404,9285,164.725291,164.704987,10.1.1.40,10.1.1.29,10.1.1.16,1,RERR,,10.1.1.6,1,,1,,No,No,,,,,,,,,,
3405,9287,164.729297,164.708993,10.1.1.40,10.1.1.10,10.1.1.255,1,RERR,,10.1.1.6,2,,1,,No,No,,,,,,,,,,
3406,9288,164.732595,164.712291,10.1.1.40,10.1.1.37,10.1.1.255,1,RERR,,10.1.1.6,1,,1,,No,No,,,,,,,,,,
3407,9289,164.740673,164.720369,10.1.1.40,10.1.1.15,10.1.1.255,1,RREP,10.1.1.15,10.1.1.15,0,,33,,No,No,True,,,,,,,,,
3408,9290,164.744675,164.724371,10.1.1.40,10.1.1.15,10.1.1.255,8,RREQ,10.1.1.15,10.1.1.5,0,34,2,34,No,No,,True,,3666,,,,,,
3409,9291,164.745665,164.725361,10.1.1.40,10.1.1.17,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,5,,2,,No,No,False,,False,3363,0.9999899999999968,0.16666499999999948,True,0,,
3410,9295,164.746872,164.726568,10.1.1.40,10.1.1.17,10.1.1.19,5,RREP,10.1.1.5,10.1.1.15,1,,34,,No,No,False,,False,,,,False,,,No matching RREQ
3411,9297,164.747452,164.727148,10.1.1.40,10.1.1.24,10.1.1.255,7,RREQ,10.1.1.15,10.1.1.5,1,34,2,34,No,No,,False,,3668,,,,,,
3412,9298,164.748345,164.728041,10.1.1.40,10.1.1.49,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,6,,2,,No,No,False,,False,3363,1.0026699999999948,0.1432385714285707,True,0,,
3413,9300,164.750283,164.729979,10.1.1.40,10.1.1.49,10.1.1.17,6,RREP,10.1.1.5,10.1.1.15,1,,34,,No,No,False,,False,,,,False,,,No matching RREQ
3414,9302,164.750882,164.730578,10.1.1.40,10.1.1.21,10.1.1.255,6,RREQ,10.1.1.15,10.1.1.5,2,34,2,34,No,No,,False,,3673,,,,,,
3415,9303,164.751032,164.730728,10.1.1.40,10.1.1.41,10.1.1.255,7,RREQ,10.1.1.15,10.1.1.5,1,34,2,34,No,No,,False,,,,,,,,
3416,9304,164.751689,164.731385,10.1.1.40,10.1.1.17,10.1.1.19,5,RREP,10.1.1.5,10.1.1.15,1,,34,,No,No,False,,False,,,,False,,,No matching RREQ
3417,9306,164.752349,164.732045,10.1.1.40,10.1.1.29,10.1.1.255,6,RREQ,10.1.1.15,10.1.1.5,2,34,2,34,No,No,,False,,,,,,,,
3418,9307,164.752773,164.732469,10.1.1.40,10.1.1.16,10.1.1.4,6,RREP,10.1.1.5,10.1.1.15,1,,34,,No,No,False,,False,,,,False,,,No matching RREQ
3419,9310,164.754315,164.734011,10.1.1.40,10.1.1.27,10.1.1.255,1,RERR,,10.1.1.29,3,,0,,No,No,,,,,,,,,,
3420,9311,164.754691,164.734387,10.1.1.40,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,39,,No,No,True,,,,,,,,,
3421,9312,164.755197,164.734893,10.1.1.40,10.1.1.37,10.1.1.10,1,RERR,,10.1.1.41,2,,0,,No,No,,,,,,,,,,
3422,9315,164.757045,164.736741,10.1.1.40,10.1.1.19,10.1.1.24,2,RREP,10.1.1.15,10.1.1.5,4,,2,,No,No,False,,False,3363,1.0113699999999994,0.2022739999999999,True,0,,
3423,9317,164.757562,164.737258,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,5,,2,,No,No,False,,False,3363,1.0118870000000015,0.16864783333333358,True,0,,
3424,9319,164.758084,164.73778,10.1.1.40,10.1.1.9,10.1.1.255,5,RREQ,10.1.1.15,10.1.1.5,3,34,2,34,No,No,,False,,3674,,,,,,
3425,9320,164.759397,164.739093,10.1.1.40,10.1.1.4,10.1.1.19,5,RREP,10.1.1.5,10.1.1.15,2,,34,,No,No,False,,False,,,,True,,,No matching RREQ
3426,9324,164.760956,164.740652,10.1.1.40,10.1.1.4,10.1.1.19,5,RREP,10.1.1.5,10.1.1.15,2,,34,,No,No,False,,False,,,,True,,,No matching RREQ
3427,9326,164.761593,164.741289,10.1.1.40,10.1.1.19,10.1.1.255,1,RERR,,10.1.1.41,2,,0,,No,No,,,,,,,,,,
3428,9327,164.761996,164.741692,10.1.1.40,10.1.1.7,10.1.1.29,1,RERR,,10.1.1.41,2,,0,,No,No,,,,,,,,,,
3429,9328,164.762826,164.742522,10.1.1.40,10.1.1.21,10.1.1.41,1,RREP,10.1.1.41,10.1.1.19,1,,27,,No,No,False,,False,,,,False,,,No matching RREQ
3430,9332,164.764533,164.744229,10.1.1.40,10.1.1.17,10.1.1.19,5,RREP,10.1.1.5,10.1.1.15,2,,34,,No,No,False,,False,,,,True,,,No matching RREQ
3431,9334,164.765072,164.744768,10.1.1.40,10.1.1.4,10.1.1.255,2,RREQ,10.1.1.19,10.1.1.41,1,27,0,27,No,No,,False,,3442,,,,,,
3432,9335,164.767379,164.747075,10.1.1.40,10.1.1.16,10.1.1.255,1,RREQ,10.1.1.19,10.1.1.41,2,27,0,27,No,No,,False,,,,,,,,
3433,9336,164.76842,164.748116,10.1.1.40,10.1.1.49,10.1.1.41,1,RREP,10.1.1.41,10.1.1.19,3,,27,,No,No,False,,False,,,,True,,,No matching RREQ
3434,9338,164.769304,164.749,10.1.1.40,10.1.1.16,10.1.1.49,1,RREP-ACK,,,0,0,0,0,No,No,,,,,,,,,,RREP-ACK
3435,9340,164.769981,164.749677,10.1.1.40,10.1.1.16,10.1.1.4,2,RREP,10.1.1.19,10.1.1.41,2,,1,,No,No,False,,False,3431,0.004908999999997832,0.0016363333333326107,True,1,,
3436,9342,164.770498,164.750194,10.1.1.40,10.1.1.4,10.1.1.19,1,RREP,10.1.1.19,10.1.1.41,3,,1,,No,No,False,,False,,,,True,,,No matching RREQ
3437,9344,164.77102,164.750716,10.1.1.40,10.1.1.19,10.1.1.41,1,RERR,,10.1.1.18,3,,16,,No,No,,,,,,,,,,
3438,9347,164.772378,164.752074,10.1.1.40,10.1.1.29,10.1.1.255,1,RREQ,10.1.1.19,10.1.1.41,2,27,1,27,No,No,,False,,,,,,,,
3439,9349,164.775402,164.755098,10.1.1.40,10.1.1.17,10.1.1.27,1,RERR,,10.1.1.29,2,,0,,No,No,,,,,,,,,,
3440,9351,164.777886,164.757582,10.1.1.40,10.1.1.17,10.1.1.27,1,RERR,,10.1.1.29,2,,0,,No,No,,,,,,,,,,
3441,9352,164.778764,164.75846,10.1.1.40,10.1.1.7,10.1.1.29,1,RERR,,10.1.1.41,2,,0,,No,No,,,,,,,,,,
3442,9355,164.779432,164.759128,10.1.1.40,10.1.1.41,10.1.1.4,2,RREP,10.1.1.19,10.1.1.41,0,,1,,No,No,False,,True,3431,0.014360000000010587,0.014360000000010587,,1,,
3443,9357,164.780564,164.76026,10.1.1.40,10.1.1.17,10.1.1.27,1,RERR,,10.1.1.29,2,,0,,No,No,,,,,,,,,,
3444,9359,164.78218,164.761876,10.1.1.40,10.1.1.27,10.1.1.21,3,RREP,10.1.1.15,10.1.1.5,6,,2,,No,No,False,,False,3363,1.0365050000000053,0.14807214285714362,True,0,,
3445,9361,164.782697,164.762393,10.1.1.40,10.1.1.21,10.1.1.24,2,RREP,10.1.1.15,10.1.1.5,7,,2,,No,No,False,,False,3363,1.0370220000000074,0.12962775000000093,True,0,,
3446,9363,164.783214,164.76291,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,8,,2,,No,No,False,,False,3363,1.0375390000000095,0.11528211111111217,True,0,,
3447,9366,164.795281,164.774977,10.1.1.40,10.1.1.27,10.1.1.21,3,RREP,10.1.1.15,10.1.1.5,6,,2,,No,No,False,,False,3363,1.0496060000000114,0.1499437142857159,True,0,,
3448,9368,164.795798,164.775494,10.1.1.40,10.1.1.21,10.1.1.24,2,RREP,10.1.1.15,10.1.1.5,7,,2,,No,No,False,,False,3363,1.0501230000000135,0.13126537500000168,True,0,,
3449,9370,164.796315,164.776011,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,8,,2,,No,No,False,,False,3363,1.0506400000000156,0.11673777777777951,True,0,,
3450,9372,164.800633,164.780329,10.1.1.40,10.1.1.7,10.1.1.29,1,RERR,,10.1.1.41,2,,0,,No,No,,,,,,,,,,
3451,9374,164.81123,164.790926,10.1.1.40,10.1.1.17,10.1.1.27,1,RERR,,10.1.1.29,2,,0,,No,No,,,,,,,,,,
3452,9375,164.822076,164.801772,10.1.1.40,10.1.1.17,10.1.1.27,1,RERR,,10.1.1.29,2,,0,,No,No,,,,,,,,,,
3453,9376,164.822684,164.80238,10.1.1.40,10.1.1.17,10.1.1.255,1,RREQ,10.1.1.19,10.1.1.41,2,27,1,27,No,No,,False,,,,,,,,
3454,9381,164.905912,164.885608,10.1.1.40,10.1.1.16,10.1.1.255,12,RREQ,10.1.1.16,10.1.1.6,0,40,1,40,No,No,,True,,,,,,,,
3455,9382,164.907342,164.887038,10.1.1.40,10.1.1.2,10.1.1.16,1,RREP,10.1.1.16,10.1.1.6,11,,1,,No,No,False,,False,3044,5.960430000000002,0.4967025000000002,True,0,,
3456,9386,164.908871,164.888567,10.1.1.40,10.1.1.15,10.1.1.255,11,RREQ,10.1.1.16,10.1.1.6,1,40,1,40,No,No,,False,,,,,,,,
3457,9387,164.909961,164.889657,10.1.1.40,10.1.1.2,10.1.1.37,11,RREP,10.1.1.6,10.1.1.16,1,,40,,No,No,False,,False,,,,False,,,No matching RREQ
3458,9388,164.912169,164.891865,10.1.1.40,10.1.1.2,10.1.1.37,11,RREP,10.1.1.6,10.1.1.16,1,,40,,No,No,False,,False,,,,False,,,No matching RREQ
3459,9389,164.912962,164.892658,10.1.1.40,10.1.1.41,10.1.1.255,11,RREQ,10.1.1.16,10.1.1.6,1,40,1,40,No,No,,False,,,,,,,,
3460,9390,164.915218,164.894914,10.1.1.40,10.1.1.21,10.1.1.255,11,RREQ,10.1.1.16,10.1.1.6,1,40,1,40,No,No,,False,,,,,,,,
3461,9391,164.915525,164.895221,10.1.1.40,10.1.1.9,10.1.1.255,10,RREQ,10.1.1.16,10.1.1.6,2,40,1,40,No,No,,False,,,,,,,,
3462,9392,164.916218,164.895914,10.1.1.40,10.1.1.49,10.1.1.255,11,RREQ,10.1.1.16,10.1.1.6,1,40,1,40,No,No,,False,,,,,,,,
3463,9393,164.918345,164.898041,10.1.1.40,10.1.1.2,10.1.1.37,11,RREP,10.1.1.6,10.1.1.16,1,,40,,No,No,False,,False,,,,False,,,No matching RREQ
3464,9396,164.92965,164.909346,10.1.1.40,10.1.1.2,10.1.1.37,11,RREP,10.1.1.6,10.1.1.16,1,,40,,No,No,False,,False,,,,False,,,No matching RREQ
3465,9398,164.932343,164.912039,10.1.1.40,10.1.1.27,10.1.1.9,3,RREP,10.1.1.16,10.1.1.6,9,,1,,No,No,False,,False,3044,5.9854310000000055,0.5985431000000005,True,0,,
3466,9400,164.93286,164.912556,10.1.1.40,10.1.1.9,10.1.1.21,2,RREP,10.1.1.16,10.1.1.6,10,,1,,No,No,False,,False,3044,5.985948000000008,0.5441770909090916,True,0,,
3467,9402,164.933377,164.913073,10.1.1.40,10.1.1.21,10.1.1.16,1,RREP,10.1.1.16,10.1.1.6,11,,1,,No,No,False,,False,3044,5.98646500000001,0.49887208333333416,True,0,,
3468,9405,164.936027,164.915723,10.1.1.40,10.1.1.27,10.1.1.9,3,RREP,10.1.1.16,10.1.1.6,8,,1,,No,No,False,,False,3044,5.989115000000027,0.6654572222222251,True,0,,
3469,9407,164.936544,164.91624,10.1.1.40,10.1.1.9,10.1.1.21,2,RREP,10.1.1.16,10.1.1.6,9,,1,,No,No,False,,False,3044,5.989632,0.5989632,True,0,,
3470,9409,164.937061,164.916757,10.1.1.40,10.1.1.21,10.1.1.16,1,RREP,10.1.1.16,10.1.1.6,10,,1,,No,No,False,,False,3044,5.990149000000002,0.5445590000000002,True,0,,
3471,9411,164.938519,164.918215,10.1.1.40,10.1.1.2,10.1.1.37,11,RREP,10.1.1.6,10.1.1.16,1,,40,,No,No,False,,False,,,,False,,,No matching RREQ
3472,9421,164.972026,164.951722,10.1.1.40,10.1.1.2,10.1.1.16,1,RERR,,10.1.1.37,2,,6,,No,No,,,,,,,,,,
3473,9427,165.061838,165.041534,10.1.1.40,10.1.1.49,10.1.1.255,1,RERR,,10.1.1.41,1,,1,,No,No,,,,,,,,,,
3474,9428,165.062844,165.04254,10.1.1.40,10.1.1.49,10.1.1.21,1,RERR,,10.1.1.14,2,,21,,No,No,,,,,,,,,,
3475,9430,165.066844,165.04654,10.1.1.40,10.1.1.49,10.1.1.29,1,RERR,,10.1.1.9,2,,7,,No,No,,,,,,,,,,
3476,9432,165.068136,165.047832,10.1.1.40,10.1.1.16,10.1.1.4,1,RERR,,10.1.1.41,1,,1,,No,No,,,,,,,,,,
3477,9437,165.071404,165.0511,10.1.1.40,10.1.1.4,10.1.1.24,2,RREP,10.1.1.15,10.1.1.5,5,,2,,No,No,False,,False,3363,1.3257289999999955,0.22095483333333257,True,0,,
3478,9439,165.071962,165.051658,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,6,,2,,No,No,False,,False,3363,1.3262870000000078,0.18946957142857254,True,0,,
3479,9452,165.159251,165.138947,10.1.1.40,10.1.1.21,10.1.1.255,1,RERR,,10.1.1.48,3,,1,,No,No,,,,,,,,,,
3480,9453,165.164301,165.143997,10.1.1.40,10.1.1.41,10.1.1.15,1,RERR,,10.1.1.5,1,,2,,No,No,,,,,,,,,,
3481,9458,165.202936,165.182632,10.1.1.40,10.1.1.9,10.1.1.10,1,RERR,,10.1.1.5,1,,2,,No,No,,,,,,,,,,
3482,9463,165.208234,165.18793,10.1.1.40,10.1.1.10,10.1.1.4,1,RERR,,10.1.1.5,1,,2,,No,No,,,,,,,,,,
3483,9464,165.209954,165.18965,10.1.1.40,10.1.1.10,10.1.1.4,1,RERR,,10.1.1.5,1,,2,,No,No,,,,,,,,,,
3484,9465,165.210894,165.19059,10.1.1.40,10.1.1.10,10.1.1.4,1,RERR,,10.1.1.5,1,,2,,No,No,,,,,,,,,,
3485,9466,165.212474,165.19217,10.1.1.40,10.1.1.10,10.1.1.4,1,RERR,,10.1.1.5,1,,2,,No,No,,,,,,,,,,
3486,9467,165.213854,165.19355,10.1.1.40,10.1.1.27,10.1.1.255,1,RERR,,10.1.1.6,2,,1,,No,No,,,,,,,,,,
3487,9468,165.214152,165.193848,10.1.1.40,10.1.1.21,10.1.1.24,1,RERR,,10.1.1.5,1,,2,,No,No,,,,,,,,,,
3488,9470,165.216152,165.195848,10.1.1.40,10.1.1.9,10.1.1.21,1,RERR,,10.1.1.6,1,,1,,No,No,,,,,,,,,,
3489,9472,165.217684,165.19738,10.1.1.40,10.1.1.10,10.1.1.4,1,RERR,,10.1.1.5,1,,2,,No,No,,,,,,,,,,
3490,9473,165.21845,165.198146,10.1.1.40,10.1.1.21,10.1.1.16,1,RERR,,10.1.1.6,1,,1,,No,No,,,,,,,,,,
3491,9475,165.227062,165.206758,10.1.1.40,10.1.1.10,10.1.1.4,1,RERR,,10.1.1.5,1,,2,,No,No,,,,,,,,,,
3492,9476,165.232622,165.212318,10.1.1.40,10.1.1.10,10.1.1.4,1,RERR,,10.1.1.5,1,,2,,No,No,,,,,,,,,,
3493,9481,165.242148,165.221844,10.1.1.40,10.1.1.10,10.1.1.9,1,RERR,,10.1.1.48,2,,1,,No,No,,,,,,,,,,
3494,9487,165.407912,165.387608,10.1.1.40,10.1.1.16,10.1.1.255,13,RREQ,10.1.1.16,10.1.1.6,0,41,1,41,No,No,,True,,,,,,,,
3495,9488,165.409962,165.389658,10.1.1.40,10.1.1.41,10.1.1.255,12,RREQ,10.1.1.16,10.1.1.6,1,41,1,41,No,No,,False,,,,,,,,
3496,9489,165.413218,165.392914,10.1.1.40,10.1.1.29,10.1.1.255,12,RREQ,10.1.1.16,10.1.1.6,1,41,1,41,No,No,,False,,,,,,,,
3497,9490,165.416524,165.39622,10.1.1.40,10.1.1.19,10.1.1.255,11,RREQ,10.1.1.16,10.1.1.6,2,41,1,41,No,No,,False,,,,,,,,
3498,9491,165.420525,165.400221,10.1.1.40,10.1.1.10,10.1.1.255,11,RREQ,10.1.1.16,10.1.1.6,2,41,1,41,No,No,,False,,,,,,,,
3499,9505,165.681136,165.660832,10.1.1.40,10.1.1.16,10.1.1.4,1,RERR,,10.1.1.48,3,,1,,No,No,,,,,,,,,,
3500,9507,165.685133,165.664829,10.1.1.40,10.1.1.16,10.1.1.255,3,RREQ,10.1.1.16,10.1.1.29,0,42,0,42,No,No,,True,,3503,,,,,,
3501,9508,165.685437,165.665133,10.1.1.40,10.1.1.29,10.1.1.16,1,RREP,10.1.1.16,10.1.1.29,0,,0,,No,No,False,,True,3500,0.00030399999999985994,0.00030399999999985994,,0,,
3502,9509,165.686183,165.665879,10.1.1.40,10.1.1.41,10.1.1.255,2,RREQ,10.1.1.16,10.1.1.29,1,42,0,42,No,No,,False,,,,,,,,
3503,9510,165.686783,165.666479,10.1.1.40,10.1.1.29,10.1.1.16,1,RREP,10.1.1.16,10.1.1.29,0,,0,,No,No,False,,True,3500,0.0016500000000121418,0.0016500000000121418,,0,,
3504,9512,165.687361,165.667057,10.1.1.40,10.1.1.16,10.1.1.29,1,RERR,,10.1.1.14,2,,21,,No,No,,,,,,,,,,
3505,9514,165.688439,165.668135,10.1.1.40,10.1.1.17,10.1.1.255,2,RREQ,10.1.1.16,10.1.1.29,1,42,0,42,No,No,,False,,,,,,,,
3506,9515,165.690745,165.670441,10.1.1.40,10.1.1.19,10.1.1.255,1,RREQ,10.1.1.16,10.1.1.29,2,42,0,42,No,No,,False,,,,,,,,
3507,9516,165.691439,165.671135,10.1.1.40,10.1.1.2,10.1.1.255,2,RREQ,10.1.1.16,10.1.1.29,1,42,0,42,No,No,,False,,,,,,,,
3508,9517,165.692439,165.672135,10.1.1.40,10.1.1.49,10.1.1.255,2,RREQ,10.1.1.16,10.1.1.29,1,42,0,42,No,No,,False,,,,,,,,
3509,9518,165.693439,165.673135,10.1.1.40,10.1.1.21,10.1.1.255,2,RREQ,10.1.1.16,10.1.1.29,1,42,0,42,No,No,,False,,,,,,,,
3510,9519,165.695439,165.675135,10.1.1.40,10.1.1.24,10.1.1.255,2,RREQ,10.1.1.16,10.1.1.29,1,42,0,42,No,No,,False,,,,,,,,
3511,9525,165.754996,165.734692,10.1.1.40,10.1.1.7,10.1.1.15,1,RERR,,10.1.1.14,2,,21,,No,No,,,,,,,,,,
