,Msg_Index,frame_time,frame_time_relative,This_Node,Nbr_Node,Next_Hop,TTL,AODV_Msg,Source_Node,Destination_Node,Hop_Count,Source_Seq_Num,Dest_Seq_Num,Broadcast_ID,This_Node_Is_Dest,This_Node_Is_Orig,Hello,Nbr_Is_Orig,Nbr_Is_Dest,RREQ_Msg_Idx,RREP_Resp_Time,RREP_Resp_Time_Per_Hop,Hop_Cnt_Over_1,Dest_Seq_Num_Increment,Orig_Seq_Num_Increment,Tagged_For_Del
1298,2251,154.020567,154.005263,10.1.1.38,10.1.1.6,10.1.1.22,2,RREP,10.1.1.18,10.1.1.8,3,,0,,No,No,False,,False,1243,5.50099800000001,1.3752495000000025,True,0,,
1299,2252,154.021879,154.006575,10.1.1.38,10.1.1.6,10.1.1.14,3,RREP,10.1.1.8,10.1.1.18,2,,11,,No,No,False,,False,,,,True,,,No matching RREQ
1300,2253,154.022485,154.007181,10.1.1.38,10.1.1.6,10.1.1.14,3,RREP,10.1.1.8,10.1.1.18,2,,11,,No,No,False,,False,,,,True,,,No matching RREQ
1301,2255,154.023002,154.007698,10.1.1.38,10.1.1.14,10.1.1.39,2,RREP,10.1.1.8,10.1.1.18,3,,11,,No,No,False,,False,,,,True,,,No matching RREQ
1302,2257,154.023265,154.007961,10.1.1.38,10.1.1.39,10.1.1.8,1,RREP,10.1.1.8,10.1.1.18,4,,11,,No,No,False,,False,,,,True,,,No matching RREQ
1303,2291,154.683074,154.66777,10.1.1.38,10.1.1.6,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,7,,2,,No,No,False,,False,1252,4.488404000000003,0.5610505000000003,True,2,,
1304,2294,154.685835,154.670531,10.1.1.38,10.1.1.6,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,8,,2,,No,No,False,,False,1252,4.491165000000024,0.49901833333333595,True,2,,
1305,2297,154.688115,154.672811,10.1.1.38,10.1.1.6,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,7,,2,,No,No,False,,False,1252,4.493445000000008,0.561680625000001,True,2,,
1306,2302,154.930361,154.915057,10.1.1.38,10.1.1.6,10.1.1.31,8,RREP,10.1.1.16,10.1.1.6,0,,1,,No,No,False,,True,,,,,,,No matching RREQ
1307,2307,154.969668,154.954364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,20,,No,No,True,,,,,,,,,
1308,2308,154.971975,154.956671,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,1,,No,No,True,,,,,,,,,
1309,2309,154.97472,154.959416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1310,2310,154.977281,154.961977,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1311,2321,155.739567,155.724263,10.1.1.38,10.1.1.6,10.1.1.31,2,RREP,10.1.1.18,10.1.1.8,3,,0,,No,No,False,,False,,,,True,,,No matching RREQ
1312,2322,155.740873,155.725569,10.1.1.38,10.1.1.6,10.1.1.31,2,RREP,10.1.1.18,10.1.1.8,3,,0,,No,No,False,,False,,,,True,,,No matching RREQ
1313,2323,155.742167,155.726863,10.1.1.38,10.1.1.6,10.1.1.14,3,RREP,10.1.1.8,10.1.1.18,2,,13,,No,No,False,,False,,,,True,,,No matching RREQ
1314,2325,155.742685,155.727381,10.1.1.38,10.1.1.14,10.1.1.39,2,RREP,10.1.1.8,10.1.1.18,3,,13,,No,No,False,,False,,,,True,,,No matching RREQ
1315,2327,155.742948,155.727644,10.1.1.38,10.1.1.39,10.1.1.8,1,RREP,10.1.1.8,10.1.1.18,4,,13,,No,No,False,,False,,,,True,,,No matching RREQ
1316,2362,155.972668,155.957364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,20,,No,No,True,,,,,,,,,
1317,2363,155.97472,155.959416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1318,2364,155.987281,155.971977,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1319,2366,155.996661,155.981357,10.1.1.38,10.1.1.6,10.1.1.14,1,RERR,,10.1.1.4,1,,0,,No,No,,,,,,,,,,
1320,2375,156.22167,156.206366,10.1.1.38,10.1.1.14,10.1.1.255,9,RREQ,10.1.1.14,10.1.1.4,0,21,2,21,No,No,,True,,,,,,,,
1321,2376,156.22172,156.206416,10.1.1.38,10.1.1.39,10.1.1.255,8,RREQ,10.1.1.14,10.1.1.4,1,21,2,21,No,No,,False,,,,,,,,
1322,2377,156.223977,156.208673,10.1.1.38,10.1.1.6,10.1.1.255,8,RREQ,10.1.1.14,10.1.1.4,1,21,2,21,No,No,,False,,,,,,,,
1323,2378,156.225283,156.209979,10.1.1.38,10.1.1.8,10.1.1.255,7,RREQ,10.1.1.14,10.1.1.4,2,21,2,21,No,No,,False,,,,,,,,
1324,2380,156.22858,156.213276,10.1.1.38,10.1.1.6,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,6,,2,,No,No,False,,False,1270,3.5119100000000003,0.5017014285714286,True,0,,
1325,2387,156.259629,156.244325,10.1.1.38,10.1.1.6,10.1.1.14,1,RERR,,10.1.1.4,1,,2,,No,No,,,,,,,,,,
1326,2390,156.262507,156.247203,10.1.1.38,10.1.1.6,10.1.1.14,1,RERR,,10.1.1.4,1,,2,,No,No,,,,,,,,,,
1327,2398,156.47267,156.457366,10.1.1.38,10.1.1.14,10.1.1.255,9,RREQ,10.1.1.14,10.1.1.4,0,22,2,22,No,No,,True,,,,,,,,
1328,2399,156.47472,156.459416,10.1.1.38,10.1.1.39,10.1.1.255,8,RREQ,10.1.1.14,10.1.1.4,1,22,2,22,No,No,,False,,,,,,,,
1329,2400,156.477977,156.462673,10.1.1.38,10.1.1.6,10.1.1.255,8,RREQ,10.1.1.14,10.1.1.4,1,22,2,22,No,No,,False,,,,,,,,
1330,2401,156.483283,156.467979,10.1.1.38,10.1.1.8,10.1.1.255,7,RREQ,10.1.1.14,10.1.1.4,2,22,2,22,No,No,,False,,,,,,,,
1331,2403,156.504809,156.489505,10.1.1.38,10.1.1.6,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,7,,2,,No,No,False,,False,1270,3.788139000000001,0.47351737500000013,True,0,,
1332,2430,157.003881,156.988577,10.1.1.38,10.1.1.6,10.1.1.14,1,RERR,,10.1.1.4,1,,2,,No,No,,,,,,,,,,
1333,2439,157.22267,157.207366,10.1.1.38,10.1.1.14,10.1.1.255,10,RREQ,10.1.1.14,10.1.1.4,0,23,2,23,No,No,,True,,,,,,,,
1334,2440,157.22772,157.212416,10.1.1.38,10.1.1.39,10.1.1.255,9,RREQ,10.1.1.14,10.1.1.4,1,23,2,23,No,No,,False,,,,,,,,
1335,2441,157.230283,157.214979,10.1.1.38,10.1.1.8,10.1.1.255,8,RREQ,10.1.1.14,10.1.1.4,2,23,2,23,No,No,,False,,,,,,,,
1336,2442,157.232977,157.217673,10.1.1.38,10.1.1.6,10.1.1.255,9,RREQ,10.1.1.14,10.1.1.4,1,23,2,23,No,No,,False,,,,,,,,
1337,2451,157.265684,157.25038,10.1.1.38,10.1.1.6,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,7,,2,,No,No,False,,False,1270,4.549014,0.56862675,True,0,,
1338,2457,157.277408,157.262104,10.1.1.38,10.1.1.6,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,8,,2,,No,No,False,,False,1270,4.560737999999986,0.5067486666666652,True,0,,
1339,2478,157.751815,157.736511,10.1.1.38,10.1.1.6,10.1.1.14,1,RERR,,10.1.1.31,4,,0,,No,No,,,,,,,,,,
1340,2480,157.753119,157.737815,10.1.1.38,10.1.1.14,10.1.1.39,1,RERR,,10.1.1.18,2,,13,,No,No,,,,,,,,,,
1341,2482,157.759169,157.743865,10.1.1.38,10.1.1.39,10.1.1.8,1,RERR,,10.1.1.18,1,,13,,No,No,,,,,,,,,,
1342,2484,157.96967,157.954366,10.1.1.38,10.1.1.14,10.1.1.255,10,RREQ,10.1.1.14,10.1.1.4,0,24,2,24,No,No,,True,,,,,,,,
1343,2485,157.97272,157.957416,10.1.1.38,10.1.1.39,10.1.1.255,9,RREQ,10.1.1.14,10.1.1.4,1,24,2,24,No,No,,False,,,,,,,,
1344,2486,157.975977,157.960673,10.1.1.38,10.1.1.6,10.1.1.255,9,RREQ,10.1.1.14,10.1.1.4,1,24,2,24,No,No,,False,,,,,,,,
1345,2487,157.976283,157.960979,10.1.1.38,10.1.1.8,10.1.1.255,8,RREQ,10.1.1.14,10.1.1.4,2,24,2,24,No,No,,False,,,,,,,,
1346,2488,158.93167,158.916366,10.1.1.38,10.1.1.14,10.1.1.255,35,RREQ,10.1.1.14,10.1.1.4,0,25,2,25,No,No,,True,,,,,,,,
1347,2489,158.93672,158.921416,10.1.1.38,10.1.1.39,10.1.1.255,34,RREQ,10.1.1.14,10.1.1.4,1,25,2,25,No,No,,False,,,,,,,,
1348,2490,158.940976,158.925672,10.1.1.38,10.1.1.6,10.1.1.255,34,RREQ,10.1.1.14,10.1.1.4,1,25,2,25,No,No,,False,,,,,,,,
1349,2491,158.945283,158.929979,10.1.1.38,10.1.1.8,10.1.1.255,33,RREQ,10.1.1.14,10.1.1.4,2,25,2,25,No,No,,False,,,,,,,,
1350,2492,159.928668,159.913364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,25,,No,No,True,,,,,,,,,
1351,2493,159.93572,159.920416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1352,2494,159.938974,159.92367,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,1,,No,No,True,,,,,,,,,
1353,2495,159.946281,159.930977,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1354,2496,160.928668,160.913364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,25,,No,No,True,,,,,,,,,
1355,2497,160.93472,160.919416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1356,2498,160.940974,160.92567,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,1,,No,No,True,,,,,,,,,
1357,2499,160.947281,160.931977,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1358,2511,161.73067,161.715366,10.1.1.38,10.1.1.14,10.1.1.255,35,RREQ,10.1.1.14,10.1.1.4,0,26,2,26,No,No,,True,,,,,,,,
1359,2512,161.735976,161.720672,10.1.1.38,10.1.1.6,10.1.1.255,34,RREQ,10.1.1.14,10.1.1.4,1,26,2,26,No,No,,False,,,,,,,,
1360,2513,161.739283,161.723979,10.1.1.38,10.1.1.8,10.1.1.255,33,RREQ,10.1.1.14,10.1.1.4,2,26,2,26,No,No,,False,,,,,,,,
1361,2514,161.73972,161.724416,10.1.1.38,10.1.1.39,10.1.1.255,34,RREQ,10.1.1.14,10.1.1.4,1,26,2,26,No,No,,False,,,,,,,,
1362,2515,161.740843,161.725539,10.1.1.38,10.1.1.20,10.1.1.255,33,RREQ,10.1.1.14,10.1.1.4,2,26,2,26,No,No,,False,,,,,,,,
1363,2544,162.733668,162.718364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,26,,No,No,True,,,,,,,,,
1364,2545,162.73372,162.718416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1365,2546,162.737281,162.721977,10.1.1.38,10.1.1.20,10.1.1.255,1,RREP,10.1.1.20,10.1.1.20,0,,15,,No,No,True,,,,,,,,,
1366,2547,162.738974,162.72367,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,1,,No,No,True,,,,,,,,,
1367,2548,162.742281,162.726977,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1368,2574,163.728668,163.713364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,26,,No,No,True,,,,,,,,,
1369,2575,163.73872,163.723416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1370,2576,163.739974,163.72467,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,1,,No,No,True,,,,,,,,,
1371,2577,163.741281,163.725977,10.1.1.38,10.1.1.20,10.1.1.255,1,RREP,10.1.1.20,10.1.1.20,0,,15,,No,No,True,,,,,,,,,
1372,2578,163.743281,163.727977,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1373,2603,164.732668,164.717364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,26,,No,No,True,,,,,,,,,
1374,2604,164.73472,164.719416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1375,2605,164.736975,164.721671,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,1,,No,No,True,,,,,,,,,
1376,2606,164.738281,164.722977,10.1.1.38,10.1.1.20,10.1.1.255,1,RREP,10.1.1.20,10.1.1.20,0,,15,,No,No,True,,,,,,,,,
1377,2607,164.746281,164.730977,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1378,2614,164.936973,164.921669,10.1.1.38,10.1.1.14,10.1.1.6,1,RREP,10.1.1.6,10.1.1.16,10,,40,,No,No,False,,False,,,,True,,,No matching RREQ
1379,2618,164.939365,164.924061,10.1.1.38,10.1.1.14,10.1.1.5,10,RREP,10.1.1.16,10.1.1.6,1,,1,,No,No,False,,False,,,,False,,,No matching RREQ
1380,2642,165.731668,165.716364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,26,,No,No,True,,,,,,,,,
1381,2643,165.73372,165.718416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1382,2644,165.737975,165.722671,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,1,,No,No,True,,,,,,,,,
1383,2645,165.740281,165.724977,10.1.1.38,10.1.1.20,10.1.1.255,1,RREP,10.1.1.20,10.1.1.20,0,,15,,No,No,True,,,,,,,,,
1384,2646,165.743281,165.727977,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1385,2654,165.940667,165.925363,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,2,,No,No,True,,,,,,,,,
1386,2676,166.733668,166.718364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,26,,No,No,True,,,,,,,,,
1387,2677,166.73372,166.718416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1388,2678,166.739974,166.72467,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,1,,No,No,True,,,,,,,,,
1389,2686,166.942274,166.92697,10.1.1.38,10.1.1.14,10.1.1.6,1,RERR,,10.1.1.16,1,,40,,No,No,,,,,,,,,,
1390,2687,166.943374,166.92807,10.1.1.38,10.1.1.14,10.1.1.6,1,RERR,,10.1.1.16,1,,40,,No,No,,,,,,,,,,
1391,2688,166.944234,166.92893,10.1.1.38,10.1.1.14,10.1.1.6,1,RERR,,10.1.1.16,1,,40,,No,No,,,,,,,,,,
1392,2689,166.947103,166.931799,10.1.1.38,10.1.1.14,10.1.1.6,1,RERR,,10.1.1.16,1,,40,,No,No,,,,,,,,,,
1393,2690,166.953103,166.937799,10.1.1.38,10.1.1.14,10.1.1.6,1,RERR,,10.1.1.16,1,,40,,No,No,,,,,,,,,,
1394,2691,166.957443,166.942139,10.1.1.38,10.1.1.14,10.1.1.6,1,RERR,,10.1.1.16,1,,40,,No,No,,,,,,,,,,
1395,2692,166.969503,166.954199,10.1.1.38,10.1.1.14,10.1.1.6,1,RERR,,10.1.1.16,1,,40,,No,No,,,,,,,,,,
1396,2693,166.979034,166.96373,10.1.1.38,10.1.1.14,10.1.1.255,1,RERR,,10.1.1.18,3,,13,,No,No,,,,,,,,,,
1397,2694,166.989084,166.97378,10.1.1.38,10.1.1.39,10.1.1.8,1,RERR,,10.1.1.18,1,,13,,No,No,,,,,,,,,,
1398,2710,167.46567,167.450366,10.1.1.38,10.1.1.14,10.1.1.255,1,RREQ,10.1.1.14,10.1.1.4,0,27,0,27,No,No,,True,,,,,,,,
1399,2711,167.510569,167.495265,10.1.1.38,10.1.1.5,10.1.1.255,1,RREQ,10.1.1.18,10.1.1.8,2,18,0,18,No,No,,False,,1498,,,,,,
1400,2712,167.510619,167.495315,10.1.1.38,10.1.1.39,10.1.1.8,1,RREP,10.1.1.8,10.1.1.18,3,,18,,No,No,False,,False,,,,True,,,No matching RREQ
1401,2714,167.514569,167.499265,10.1.1.38,10.1.1.14,10.1.1.255,1,RREQ,10.1.1.18,10.1.1.8,2,18,0,18,No,No,,False,,,,,,,,
1402,2719,167.517785,167.502481,10.1.1.38,10.1.1.6,10.1.1.5,3,RREP,10.1.1.18,10.1.1.8,1,,0,,No,No,False,,False,1399,0.007215999999999667,0.0036079999999998336,False,0,,
1403,2721,167.518442,167.503138,10.1.1.38,10.1.1.5,10.1.1.30,2,RREP,10.1.1.18,10.1.1.8,2,,0,,No,No,False,,False,,,,True,,,No matching RREQ
1404,2727,167.52455,167.509246,10.1.1.38,10.1.1.5,10.1.1.6,1,RREP-ACK,,,0,0,0,0,No,No,,,,,,,,,,RREP-ACK
1405,2740,167.71267,167.697366,10.1.1.38,10.1.1.14,10.1.1.255,3,RREQ,10.1.1.14,10.1.1.4,0,28,0,28,No,No,,True,,,,,,,,
1406,2741,167.712977,167.697673,10.1.1.38,10.1.1.5,10.1.1.255,2,RREQ,10.1.1.14,10.1.1.4,1,28,2,28,No,No,,False,,,,,,,,
1407,2742,167.71372,167.698416,10.1.1.38,10.1.1.39,10.1.1.255,2,RREQ,10.1.1.14,10.1.1.4,1,28,0,28,No,No,,False,,,,,,,,
1408,2743,167.714977,167.699673,10.1.1.38,10.1.1.30,10.1.1.255,2,RREQ,10.1.1.14,10.1.1.4,1,28,2,28,No,No,,False,,,,,,,,
1409,2744,167.715283,167.699979,10.1.1.38,10.1.1.6,10.1.1.255,1,RREQ,10.1.1.14,10.1.1.4,2,28,2,28,No,No,,False,,,,,,,,
1410,2745,167.718283,167.702979,10.1.1.38,10.1.1.8,10.1.1.255,1,RREQ,10.1.1.14,10.1.1.4,2,28,0,28,No,No,,False,,,,,,,,
1411,2746,167.723283,167.707979,10.1.1.38,10.1.1.20,10.1.1.255,1,RREQ,10.1.1.14,10.1.1.4,2,28,0,28,No,No,,False,,,,,,,,
1412,2747,167.765567,167.750263,10.1.1.38,10.1.1.30,10.1.1.31,2,RREP,10.1.1.18,10.1.1.8,3,,0,,No,No,False,,False,,,,True,,,No matching RREQ
1413,2748,167.766867,167.751563,10.1.1.38,10.1.1.30,10.1.1.5,3,RREP,10.1.1.8,10.1.1.18,2,,19,,No,No,False,,False,,,,True,,,No matching RREQ
1414,2750,167.767384,167.75208,10.1.1.38,10.1.1.5,10.1.1.6,2,RREP,10.1.1.8,10.1.1.18,3,,19,,No,No,False,,False,,,,True,,,No matching RREQ
1415,2752,167.76853,167.753226,10.1.1.38,10.1.1.5,10.1.1.6,2,RREP,10.1.1.8,10.1.1.18,3,,19,,No,No,False,,False,,,,True,,,No matching RREQ
1416,2761,167.774569,167.759265,10.1.1.38,10.1.1.14,10.1.1.255,4,RREQ,10.1.1.18,10.1.1.8,2,19,0,19,No,No,,False,,1511,,,,,,
1417,2762,167.774619,167.759315,10.1.1.38,10.1.1.39,10.1.1.14,3,RREP,10.1.1.18,10.1.1.8,1,,0,,No,No,False,,False,1399,0.26404999999999745,0.13202499999999873,False,0,,
1418,2763,167.775465,167.760161,10.1.1.38,10.1.1.39,10.1.1.14,3,RREP,10.1.1.18,10.1.1.8,1,,0,,No,No,False,,False,1399,0.26489600000002156,0.13244800000001078,False,0,,
1419,2765,167.776223,167.760919,10.1.1.38,10.1.1.14,10.1.1.39,1,RREP-ACK,,,0,0,0,0,No,No,,,,,,,,,,RREP-ACK
1420,2767,167.776566,167.761262,10.1.1.38,10.1.1.39,10.1.1.8,1,RREP,10.1.1.8,10.1.1.18,3,,19,,No,No,False,,False,,,,True,,,No matching RREQ
1421,2769,167.778646,167.763342,10.1.1.38,10.1.1.5,10.1.1.14,3,RREP,10.1.1.18,10.1.1.8,2,,0,,No,No,False,,False,1416,0.004076999999995223,0.0013589999999984077,True,0,,
1422,2771,167.779684,167.76438,10.1.1.38,10.1.1.5,10.1.1.6,2,RREP,10.1.1.8,10.1.1.18,3,,19,,No,No,False,,False,,,,True,,,No matching RREQ
1423,2775,167.781453,167.766149,10.1.1.38,10.1.1.14,10.1.1.3,2,RREP,10.1.1.18,10.1.1.8,2,,0,,No,No,False,,False,1416,0.006884000000013657,0.002294666666671219,True,0,,
1424,2776,167.782871,167.767567,10.1.1.38,10.1.1.14,10.1.1.3,2,RREP,10.1.1.18,10.1.1.8,3,,0,,No,No,False,,False,1416,0.008302000000014687,0.0020755000000036716,True,0,,
1425,2784,167.943717,167.928413,10.1.1.38,10.1.1.39,10.1.1.255,1,RERR,,10.1.1.8,1,,0,,No,No,,,,,,,,,,
1426,2785,167.950264,167.93496,10.1.1.38,10.1.1.14,10.1.1.3,1,RERR,,10.1.1.8,1,,0,,No,No,,,,,,,,,,
1427,2787,168.020295,168.004991,10.1.1.38,10.1.1.30,10.1.1.5,3,RREP,10.1.1.8,10.1.1.18,2,,20,,No,No,False,,False,,,,True,,,No matching RREQ
1428,2789,168.020813,168.005509,10.1.1.38,10.1.1.5,10.1.1.6,2,RREP,10.1.1.8,10.1.1.18,3,,20,,No,No,False,,False,,,,True,,,No matching RREQ
1429,2791,168.022672,168.007368,10.1.1.38,10.1.1.30,10.1.1.22,2,RREP,10.1.1.18,10.1.1.8,3,,0,,No,No,False,,False,1416,0.24810300000001462,0.062025750000003654,True,0,,
1430,2792,168.023986,168.008682,10.1.1.38,10.1.1.30,10.1.1.5,3,RREP,10.1.1.8,10.1.1.18,2,,20,,No,No,False,,False,,,,True,,,No matching RREQ
1431,2794,168.024504,168.0092,10.1.1.38,10.1.1.5,10.1.1.6,2,RREP,10.1.1.8,10.1.1.18,3,,20,,No,No,False,,False,,,,True,,,No matching RREQ
1432,2801,168.032978,168.017674,10.1.1.38,10.1.1.5,10.1.1.6,2,RREP,10.1.1.8,10.1.1.18,3,,20,,No,No,False,,False,,,,True,,,No matching RREQ
1433,2803,168.037569,168.022265,10.1.1.38,10.1.1.14,10.1.1.255,4,RREQ,10.1.1.18,10.1.1.8,2,20,0,20,No,No,,False,,,,,,,,
1434,2806,168.04089,168.025586,10.1.1.38,10.1.1.5,10.1.1.42,3,RREP,10.1.1.18,10.1.1.8,2,,0,,No,No,False,,False,1416,0.2663210000000049,0.0887736666666683,True,0,,
1435,2810,168.045619,168.030315,10.1.1.38,10.1.1.39,10.1.1.255,3,RREQ,10.1.1.18,10.1.1.8,3,20,0,20,No,No,,False,,,,,,,,
1436,2814,168.04909,168.033786,10.1.1.38,10.1.1.6,10.1.1.39,4,RREP,10.1.1.18,10.1.1.8,1,,0,,No,No,False,,False,1399,0.5385210000000029,0.26926050000000146,False,0,,
1437,2817,168.049943,168.034639,10.1.1.38,10.1.1.39,10.1.1.14,3,RREP,10.1.1.18,10.1.1.8,2,,0,,No,No,False,,False,1416,0.27537399999999934,0.09179133333333311,True,0,,
1438,2819,168.050715,168.035411,10.1.1.38,10.1.1.14,10.1.1.3,2,RREP,10.1.1.18,10.1.1.8,3,,0,,No,No,False,,False,1416,0.2761460000000113,0.06903650000000283,True,0,,
1439,2822,168.051834,168.03653,10.1.1.38,10.1.1.8,10.1.1.39,4,RREP,10.1.1.18,10.1.1.8,0,,0,,No,No,False,,True,1399,0.5412650000000099,0.5412650000000099,,0,,
1440,2824,168.052297,168.036993,10.1.1.38,10.1.1.39,10.1.1.14,3,RREP,10.1.1.18,10.1.1.8,1,,0,,No,No,False,,False,1399,0.5417280000000062,0.2708640000000031,False,0,,
1441,2829,168.055371,168.040067,10.1.1.38,10.1.1.39,10.1.1.6,1,RREP-ACK,,,0,0,0,0,No,No,,,,,,,,,,RREP-ACK
1442,2831,168.056849,168.041545,10.1.1.38,10.1.1.14,10.1.1.3,2,RREP,10.1.1.18,10.1.1.8,2,,0,,No,No,False,,False,1416,0.2822800000000143,0.0940933333333381,True,0,,
1443,2835,168.11467,168.099366,10.1.1.38,10.1.1.14,10.1.1.255,5,RREQ,10.1.1.14,10.1.1.4,0,29,0,29,No,No,,True,,,,,,,,
1444,2836,168.12372,168.108416,10.1.1.38,10.1.1.39,10.1.1.255,4,RREQ,10.1.1.14,10.1.1.4,1,29,0,29,No,No,,False,,,,,,,,
1445,2837,168.130283,168.114979,10.1.1.38,10.1.1.6,10.1.1.255,3,RREQ,10.1.1.14,10.1.1.4,2,29,2,29,No,No,,False,,,,,,,,
1446,2838,168.131283,168.115979,10.1.1.38,10.1.1.8,10.1.1.255,3,RREQ,10.1.1.14,10.1.1.4,2,29,0,29,No,No,,False,,,,,,,,
1447,2866,168.66867,168.653366,10.1.1.38,10.1.1.14,10.1.1.255,7,RREQ,10.1.1.14,10.1.1.4,0,30,0,30,No,No,,True,,,,,,,,
1448,2867,168.671283,168.655979,10.1.1.38,10.1.1.6,10.1.1.255,5,RREQ,10.1.1.14,10.1.1.4,2,30,2,30,No,No,,False,,,,,,,,
1449,2868,168.671977,168.656673,10.1.1.38,10.1.1.30,10.1.1.255,6,RREQ,10.1.1.14,10.1.1.4,1,30,2,30,No,No,,False,,,,,,,,
1450,2869,168.673977,168.658673,10.1.1.38,10.1.1.5,10.1.1.255,6,RREQ,10.1.1.14,10.1.1.4,1,30,2,30,No,No,,False,,,,,,,,
1451,2870,168.677283,168.661979,10.1.1.38,10.1.1.20,10.1.1.255,5,RREQ,10.1.1.14,10.1.1.4,2,30,1,30,No,No,,False,,,,,,,,
1452,2871,168.67872,168.663416,10.1.1.38,10.1.1.39,10.1.1.255,6,RREQ,10.1.1.14,10.1.1.4,1,30,0,30,No,No,,False,,,,,,,,
1453,2872,168.679589,168.664285,10.1.1.38,10.1.1.8,10.1.1.255,4,RREQ,10.1.1.14,10.1.1.4,3,30,2,30,No,No,,False,,,,,,,,
1454,2897,169.264994,169.24969,10.1.1.38,10.1.1.39,10.1.1.14,1,RERR,,10.1.1.6,1,,1,,No,No,,,,,,,,,,
